"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"44",0.413698,0.507747,0.425807,0.373794,0.386046,0.375268,0.393239,0.385928,0.345811,0.317628,0.23228,0.251364,0.272152,0.281523,0.3264,0.321956,0.459452,0.444701,0.352992,0.384821,0.238796,0.171582,0.361815,0.341441,0.388564,0.356337,0.282964,0.26075,0.319561,0.307992,0.235894,0.229162,0.515537,0.431477,0.444407,0.484457,0.271784,0.214842,0.305987,0.363861,0.104925,0.105514,0.956726,1,0.874123,0.92424,0.890301,0.937914,0.799703,0.810959,0.500472,0.534477,0.320554,0.38305,0.523683,0.638539,0.573628,0.576021,0.456832,0.44722,0.238965,0.21211,0.356585,0.34635,0.251571,0.250719,0.667706,0.680058,0.505596,0.544084,0.265798,0.295628,0.240311,0.246683,0.211957,0.282728,0.284698,0.27299,0.409939,0.443442,0.403566,0.406587,0.296487,0.326398,0.258159,0.300537,0.216044,0.216097,0.215452,0.264799,0.327279,0.307815,0.209608,0.249705,0.297382,0.270724,0.494954,0.439678,0.472196,0.487583,0.263947,0.271034,0.283285,0.253377,0.289337,0.310231,0.255106,0.148711,0.159718,0.278452,0.396932,0.3926,0.21087,0.357774,0.319327,0.061702
"45",0.429982,0.52277,0.43317,0.410794,0.373105,0.347691,0.386714,0.399626,0.328821,0.282789,0.193859,0.22138,0.231116,0.261421,0.295335,0.291462,0.460525,0.440293,0.382534,0.420529,0.250472,0.193045,0.365802,0.340779,0.385226,0.386047,0.278013,0.273135,0.30583,0.318828,0.330443,0.295802,0.579584,0.480141,0.50326,0.518805,0.269129,0.216077,0.296203,0.341175,0.115844,0.13626,0.899933,0.874123,1,0.928912,0.792938,0.842483,0.853061,0.74986,0.52369,0.431963,0.253042,0.24458,0.474812,0.556696,0.596924,0.602558,0.467961,0.453702,0.26146,0.239358,0.395095,0.387333,0.316194,0.284981,0.741368,0.724906,0.555872,0.586666,0.301325,0.308278,0.272563,0.307006,0.244066,0.330398,0.31355,0.299214,0.407039,0.424329,0.398169,0.402732,0.262354,0.297462,0.283419,0.30843,0.196274,0.197463,0.244551,0.264226,0.307949,0.312074,0.235085,0.278699,0.282065,0.261111,0.550686,0.460898,0.515463,0.472464,0.336326,0.316941,0.345472,0.296483,0.30694,0.343815,0.330933,0.216472,0.146182,0.279851,0.451431,0.396433,0.217388,0.362453,0.379995,0.040698
"46",0.401716,0.51059,0.436583,0.388764,0.403552,0.398253,0.406693,0.392414,0.369678,0.325138,0.210346,0.229592,0.260931,0.270423,0.318422,0.318916,0.441576,0.427542,0.350877,0.397527,0.262972,0.217047,0.367858,0.349788,0.398951,0.373647,0.281799,0.274472,0.313927,0.308094,0.258391,0.267394,0.549791,0.458001,0.482551,0.52511,0.258179,0.207613,0.312485,0.354561,0.110683,0.124297,0.912652,0.92424,0.928912,1,0.809941,0.85871,0.825009,0.846394,0.491303,0.514163,0.295123,0.311483,0.496261,0.587587,0.567135,0.597669,0.503012,0.505535,0.269121,0.253586,0.372474,0.391681,0.289606,0.294079,0.722544,0.741248,0.533245,0.573009,0.274319,0.312301,0.253983,0.264611,0.223123,0.290583,0.279995,0.267265,0.384126,0.410086,0.378089,0.393593,0.28183,0.319097,0.260597,0.317335,0.220856,0.210563,0.245977,0.291177,0.329306,0.30606,0.234783,0.271696,0.288537,0.269614,0.501177,0.446258,0.468898,0.473035,0.291438,0.297468,0.298712,0.278053,0.286822,0.317893,0.293924,0.175875,0.142288,0.248743,0.41007,0.387969,0.20201,0.36763,0.325684,0.034139
"47",0.413882,0.481995,0.408683,0.385399,0.399752,0.397864,0.387412,0.399233,0.362162,0.335482,0.290134,0.282808,0.305562,0.311312,0.361941,0.330242,0.466764,0.457402,0.337561,0.364979,0.267036,0.166173,0.348739,0.346144,0.413752,0.387194,0.304223,0.277903,0.386811,0.342888,0.264925,0.224103,0.504137,0.431381,0.441,0.482638,0.326796,0.253356,0.35336,0.39533,0.14749,0.139992,0.906759,0.890301,0.792938,0.809941,1,0.926431,0.80236,0.774917,0.553589,0.584952,0.389039,0.441093,0.629213,0.708556,0.549584,0.543949,0.486671,0.446794,0.262575,0.216104,0.360041,0.340082,0.260506,0.236814,0.638242,0.623093,0.476472,0.503148,0.278866,0.29137,0.283119,0.258551,0.233423,0.279518,0.287718,0.264791,0.392616,0.441978,0.390297,0.387693,0.325478,0.341533,0.255946,0.297057,0.237055,0.23523,0.271252,0.322161,0.392162,0.348914,0.251996,0.286142,0.380486,0.289222,0.575359,0.442003,0.572051,0.524372,0.274505,0.287339,0.29399,0.261132,0.308278,0.313985,0.26453,0.17902,0.236704,0.333372,0.431839,0.461713,0.29554,0.375935,0.351257,0.103848
"48",0.467876,0.550083,0.455702,0.437778,0.408901,0.389422,0.412962,0.439234,0.368338,0.336499,0.276491,0.31023,0.295473,0.336839,0.364908,0.353005,0.502946,0.499528,0.402183,0.433728,0.282018,0.188177,0.39046,0.376893,0.403712,0.384874,0.3183,0.29859,0.377823,0.370259,0.305914,0.259445,0.560927,0.491106,0.450782,0.501534,0.349709,0.296886,0.371511,0.432477,0.17012,0.163094,0.910519,0.937914,0.842483,0.85871,0.926431,1,0.813417,0.797436,0.573162,0.574419,0.378455,0.434309,0.606632,0.737619,0.607468,0.604712,0.481574,0.475384,0.275043,0.242959,0.402813,0.390111,0.274372,0.265188,0.669938,0.670984,0.541334,0.567038,0.309261,0.323043,0.304928,0.302135,0.260442,0.324692,0.330524,0.323048,0.422447,0.476656,0.431313,0.432732,0.3451,0.368393,0.304659,0.332998,0.260876,0.255634,0.288154,0.33711,0.406427,0.405736,0.277529,0.32322,0.375586,0.323472,0.588347,0.510593,0.574285,0.588367,0.343113,0.335987,0.356001,0.308294,0.344468,0.363977,0.31154,0.217604,0.225322,0.372778,0.49349,0.490204,0.309605,0.408348,0.393245,0.100874
"49",0.513632,0.551709,0.432394,0.426153,0.42044,0.419627,0.415471,0.445993,0.401101,0.360287,0.251918,0.31124,0.286272,0.32755,0.336413,0.330259,0.441962,0.431795,0.360562,0.386275,0.227157,0.15003,0.313602,0.309882,0.348265,0.337902,0.284331,0.275406,0.317205,0.315846,0.224718,0.186077,0.523271,0.433497,0.418227,0.440585,0.250727,0.1966,0.285658,0.314443,0.086783,0.10226,0.833206,0.799703,0.853061,0.825009,0.80236,0.813417,1,0.859746,0.726231,0.664948,0.455923,0.429617,0.584536,0.648987,0.620753,0.636724,0.674445,0.641348,0.404973,0.345978,0.419304,0.450588,0.244405,0.299185,0.667953,0.648413,0.494972,0.519654,0.252655,0.266877,0.238067,0.240356,0.191177,0.26845,0.265425,0.243037,0.369913,0.401127,0.361,0.356133,0.280917,0.309042,0.247882,0.26859,0.240457,0.225285,0.313172,0.377493,0.339305,0.31065,0.21293,0.254902,0.254695,0.20662,0.475445,0.387301,0.506312,0.479625,0.331805,0.305934,0.329553,0.271911,0.244426,0.285854,0.320881,0.198852,0.121979,0.258475,0.362038,0.353239,0.234038,0.335882,0.316715,0.03476
"50",0.455501,0.504967,0.459825,0.412299,0.457318,0.469652,0.449887,0.441429,0.448083,0.405104,0.275954,0.333421,0.327435,0.352251,0.355792,0.337832,0.390146,0.385724,0.325143,0.344235,0.245737,0.18709,0.34032,0.331644,0.385053,0.322029,0.322981,0.297439,0.297307,0.286337,0.162537,0.177663,0.484051,0.405658,0.408153,0.446992,0.24236,0.203877,0.301496,0.329502,0.09171,0.100409,0.808434,0.810959,0.74986,0.846394,0.774917,0.797436,0.859746,1,0.664007,0.781484,0.508079,0.525932,0.597092,0.685869,0.544901,0.600639,0.668412,0.693679,0.406712,0.382825,0.382268,0.437894,0.253216,0.339589,0.633621,0.652427,0.439547,0.474167,0.23135,0.283987,0.212171,0.200581,0.163788,0.21974,0.217759,0.197656,0.32163,0.344127,0.327199,0.33486,0.291017,0.317921,0.259234,0.312065,0.262713,0.246453,0.346935,0.441387,0.38759,0.348834,0.229787,0.271543,0.240401,0.211027,0.404027,0.372674,0.458161,0.500158,0.291514,0.296871,0.290517,0.259752,0.221974,0.254179,0.290493,0.154984,0.106036,0.208061,0.321473,0.352278,0.230907,0.341488,0.245536,0.020151
"51",0.524212,0.453666,0.458198,0.467762,0.392457,0.396993,0.434558,0.509771,0.380986,0.375622,0.286788,0.472494,0.325599,0.490484,0.332901,0.364279,0.365033,0.370947,0.329216,0.30943,0.181301,0.110635,0.320941,0.304932,0.302361,0.296049,0.320522,0.310248,0.231995,0.311431,0.219193,0.177444,0.454113,0.390733,0.335494,0.338195,0.298328,0.263518,0.274375,0.293067,0.096761,0.110516,0.540047,0.500472,0.52369,0.491303,0.553589,0.573162,0.726231,0.664007,1,0.778682,0.75642,0.621578,0.708029,0.691288,0.472306,0.482809,0.622078,0.632979,0.512722,0.49051,0.457499,0.496387,0.304474,0.447886,0.489247,0.498766,0.310308,0.336748,0.235451,0.241704,0.145349,0.183964,0.10126,0.205737,0.199969,0.198268,0.311507,0.309324,0.338878,0.342186,0.270648,0.282928,0.366385,0.373975,0.23823,0.238909,0.46563,0.529736,0.397491,0.365684,0.191493,0.245064,0.156774,0.139011,0.308161,0.294533,0.444316,0.440986,0.373548,0.328996,0.343711,0.306608,0.244948,0.274485,0.283396,0.177712,0.055824,0.177524,0.241476,0.217266,0.206869,0.227656,0.26269,0.038849
"52",0.431172,0.38004,0.425205,0.407722,0.4484,0.479836,0.455914,0.473919,0.447229,0.434428,0.322536,0.436951,0.374405,0.456821,0.363662,0.351583,0.295755,0.292257,0.252124,0.244244,0.207146,0.151693,0.305287,0.323886,0.34451,0.287139,0.34855,0.319787,0.251932,0.247505,0.088994,0.1119,0.385202,0.330494,0.327961,0.364358,0.267578,0.244423,0.28833,0.321047,0.103454,0.09753,0.541635,0.534477,0.431963,0.514163,0.584952,0.574419,0.664948,0.781484,0.778682,1,0.698494,0.737761,0.692074,0.746634,0.39163,0.418847,0.651778,0.687331,0.481419,0.484018,0.357118,0.428701,0.272436,0.447383,0.480559,0.518504,0.255199,0.297012,0.1725,0.222963,0.142443,0.127758,0.088829,0.133781,0.153249,0.1397,0.227839,0.227205,0.268788,0.261305,0.296882,0.299463,0.268298,0.330285,0.275225,0.259972,0.428014,0.551551,0.437356,0.378775,0.230272,0.265257,0.186502,0.152122,0.269803,0.281614,0.373027,0.459993,0.287522,0.30648,0.250208,0.24285,0.182015,0.206546,0.224846,0.125184,0.072721,0.150972,0.20686,0.230188,0.209191,0.239497,0.150491,0.029313
"53",0.42902,0.341167,0.461323,0.397372,0.386608,0.395714,0.409155,0.425171,0.375508,0.404811,0.315277,0.502201,0.351929,0.510412,0.352426,0.396054,0.312321,0.3382,0.269926,0.241835,0.167217,0.117273,0.369196,0.323749,0.295532,0.195557,0.318734,0.282712,0.206578,0.294486,0.119,0.146498,0.302822,0.276317,0.264472,0.25177,0.278226,0.251338,0.234302,0.240247,0.082093,0.086859,0.357756,0.320554,0.253042,0.295123,0.389039,0.378455,0.455923,0.508079,0.75642,0.698494,1,0.741623,0.689743,0.613888,0.347621,0.376614,0.518315,0.548941,0.493509,0.475098,0.393402,0.418552,0.254321,0.410421,0.314877,0.335708,0.169341,0.20151,0.173765,0.216275,0.069229,0.092598,0.034295,0.12,0.108754,0.121518,0.262255,0.260736,0.307011,0.30857,0.267749,0.294906,0.381654,0.352329,0.252345,0.265421,0.5147,0.582062,0.428319,0.378564,0.191285,0.233475,0.109588,0.120309,0.127532,0.185771,0.305934,0.369782,0.267631,0.284036,0.234016,0.243057,0.182342,0.195314,0.181273,0.091884,0.028954,0.07461,0.124135,0.161761,0.170915,0.180053,0.102064,0.038286
"54",0.35437,0.286964,0.38875,0.334243,0.383953,0.408552,0.39085,0.365614,0.357363,0.381027,0.310792,0.401599,0.36297,0.425134,0.349392,0.355504,0.258899,0.254426,0.215945,0.17477,0.170323,0.112291,0.31343,0.333379,0.336858,0.263851,0.338303,0.317498,0.209451,0.184904,0.05211,0.077237,0.25938,0.206156,0.307835,0.300189,0.243182,0.220514,0.202415,0.229271,0.086525,0.08574,0.398522,0.38305,0.24458,0.311483,0.441093,0.434309,0.429617,0.525932,0.621578,0.737761,0.741623,1,0.587581,0.644321,0.307709,0.312951,0.449629,0.441976,0.384059,0.365435,0.290634,0.303725,0.254833,0.340093,0.347833,0.357014,0.133799,0.173304,0.146185,0.176867,0.072583,0.045497,0.040413,0.078882,0.094787,0.084438,0.224378,0.219576,0.276308,0.279512,0.28465,0.285803,0.286629,0.338391,0.252664,0.275326,0.3594,0.486584,0.386442,0.379141,0.176122,0.220161,0.119902,0.089955,0.117109,0.141397,0.226326,0.36098,0.172856,0.229432,0.132165,0.161012,0.132584,0.138655,0.11216,0.030196,0.040131,0.101283,0.081973,0.122145,0.116493,0.127972,0.044559,0.026131
"55",0.454733,0.44006,0.504928,0.476313,0.415482,0.404371,0.460548,0.4881,0.387291,0.394626,0.35507,0.499679,0.385347,0.528825,0.448958,0.483979,0.448723,0.433768,0.361587,0.364318,0.374301,0.28803,0.437388,0.39558,0.383048,0.334908,0.409698,0.388167,0.404707,0.461645,0.293747,0.298217,0.447377,0.398032,0.307922,0.337879,0.516793,0.473741,0.541586,0.56838,0.286209,0.272725,0.544657,0.523683,0.474812,0.496261,0.629213,0.606632,0.584536,0.597092,0.708029,0.692074,0.689743,0.587581,1,0.867922,0.450312,0.451183,0.484493,0.502911,0.402581,0.369225,0.452474,0.442594,0.308788,0.386824,0.473446,0.485828,0.358796,0.375206,0.292556,0.33832,0.238637,0.256618,0.168776,0.247567,0.218686,0.226021,0.337017,0.33281,0.419742,0.411446,0.448223,0.464049,0.451196,0.465193,0.400218,0.402061,0.620192,0.621976,0.563972,0.505924,0.330649,0.373394,0.352143,0.368155,0.497092,0.504886,0.604572,0.616534,0.378566,0.386748,0.369229,0.364624,0.356013,0.37869,0.317907,0.243361,0.212808,0.27907,0.376093,0.398996,0.35145,0.369876,0.342591,0.157837
"56",0.478843,0.489445,0.509506,0.478284,0.439898,0.424957,0.465631,0.486217,0.406967,0.397548,0.352681,0.469857,0.379911,0.491317,0.447316,0.459033,0.469196,0.470768,0.38455,0.390791,0.367211,0.280808,0.417091,0.393676,0.389128,0.354488,0.423603,0.412469,0.416064,0.452139,0.282976,0.272042,0.468513,0.418308,0.328676,0.374628,0.468823,0.459048,0.502383,0.589944,0.26211,0.257453,0.634556,0.638539,0.556696,0.587587,0.708556,0.737619,0.648987,0.685869,0.691288,0.746634,0.613888,0.644321,0.867922,1,0.502553,0.502067,0.499741,0.512512,0.37034,0.340472,0.444396,0.448607,0.285891,0.343117,0.520341,0.53397,0.414726,0.437694,0.307418,0.329911,0.260529,0.261965,0.187495,0.247405,0.233165,0.238194,0.365813,0.383392,0.430007,0.4311,0.46832,0.475325,0.403343,0.458169,0.398853,0.421653,0.524781,0.610596,0.527187,0.528773,0.322552,0.386385,0.358831,0.351579,0.514841,0.540167,0.575636,0.685848,0.382001,0.390121,0.374767,0.347157,0.340614,0.371736,0.32304,0.24848,0.223277,0.317256,0.417767,0.436349,0.340841,0.389613,0.348267,0.144266
"57",0.79445,0.766907,0.546222,0.522573,0.440575,0.395439,0.481091,0.497866,0.402107,0.374278,0.423503,0.423347,0.387179,0.402817,0.446208,0.430172,0.734739,0.692693,0.622777,0.639814,0.325484,0.228741,0.4562,0.396758,0.352084,0.323987,0.371594,0.354314,0.500429,0.500005,0.351147,0.328539,0.658978,0.592328,0.453576,0.460183,0.378014,0.3439,0.359708,0.396096,0.252594,0.267745,0.601041,0.573628,0.596924,0.567135,0.549584,0.607468,0.620753,0.544901,0.472306,0.39163,0.347621,0.307709,0.450312,0.502553,1,0.839073,0.561374,0.532517,0.479665,0.385918,0.604834,0.567904,0.328091,0.328063,0.599812,0.564455,0.638219,0.601501,0.332789,0.344055,0.374412,0.371039,0.318404,0.382695,0.374353,0.377585,0.583776,0.600083,0.541748,0.523647,0.422455,0.449031,0.388287,0.356573,0.339223,0.337317,0.394353,0.439776,0.316667,0.350652,0.286386,0.366836,0.281662,0.2499,0.429987,0.419695,0.427459,0.457148,0.362976,0.370821,0.391509,0.341883,0.291076,0.349576,0.315963,0.210591,0.167112,0.319687,0.427428,0.424405,0.308794,0.420917,0.335143,0.074134
"58",0.670933,0.86583,0.525113,0.532119,0.436818,0.396769,0.444157,0.480087,0.398018,0.376871,0.362345,0.421609,0.360494,0.398626,0.425397,0.41451,0.658571,0.708361,0.560897,0.654547,0.314653,0.232814,0.425579,0.374268,0.344929,0.320764,0.356609,0.350524,0.450161,0.505688,0.317906,0.296001,0.629974,0.591161,0.425781,0.430299,0.33638,0.317205,0.322824,0.372386,0.212868,0.250466,0.598009,0.576021,0.602558,0.597669,0.543949,0.604712,0.636724,0.600639,0.482809,0.418847,0.376614,0.312951,0.451183,0.502067,0.839073,1,0.560996,0.599358,0.438841,0.394466,0.583944,0.625306,0.310325,0.3054,0.594208,0.567249,0.655151,0.658647,0.29612,0.304453,0.332494,0.357938,0.280234,0.351513,0.33624,0.351999,0.526671,0.568652,0.490906,0.496388,0.392741,0.43502,0.362264,0.346833,0.346287,0.33865,0.390496,0.459417,0.30173,0.331766,0.279308,0.355341,0.269055,0.245859,0.459221,0.380092,0.435375,0.41415,0.369438,0.355479,0.404458,0.310371,0.265226,0.299577,0.329551,0.205561,0.157264,0.294541,0.424261,0.408424,0.304605,0.41938,0.307273,0.03867
"59",0.604856,0.482806,0.539243,0.516892,0.55819,0.570904,0.608421,0.589803,0.589753,0.547721,0.462682,0.455821,0.505995,0.456638,0.468949,0.431574,0.409542,0.372694,0.41388,0.38402,0.248368,0.16572,0.3475,0.36096,0.346754,0.306125,0.370692,0.362156,0.373281,0.32595,0.151482,0.154198,0.53778,0.452624,0.492636,0.499435,0.239308,0.196542,0.266566,0.268182,0.070424,0.093937,0.482939,0.456832,0.467961,0.503012,0.486671,0.481574,0.674445,0.668412,0.622078,0.651778,0.518315,0.449629,0.484493,0.499741,0.561374,0.560996,1,0.882021,0.79261,0.675531,0.513232,0.575666,0.409186,0.567487,0.660836,0.635963,0.394737,0.415515,0.233388,0.279436,0.231002,0.174588,0.172239,0.199057,0.224275,0.199668,0.313732,0.330641,0.335154,0.325194,0.34302,0.35225,0.351361,0.311889,0.306679,0.301454,0.544722,0.583742,0.36558,0.367632,0.316559,0.384246,0.182245,0.122221,0.261681,0.213099,0.273632,0.338792,0.360022,0.404546,0.295877,0.266895,0.168242,0.204895,0.298559,0.184648,0.099205,0.164033,0.247054,0.256551,0.270925,0.26118,0.151827,0.00675
"60",0.588498,0.519767,0.554346,0.553889,0.551448,0.567771,0.593543,0.621831,0.572994,0.556406,0.441157,0.503803,0.478813,0.503452,0.45746,0.448601,0.407189,0.39684,0.416154,0.407882,0.251107,0.190699,0.387796,0.379315,0.349033,0.296351,0.386058,0.372899,0.333658,0.352455,0.19502,0.204435,0.537102,0.487225,0.45304,0.472158,0.255156,0.227147,0.287923,0.296072,0.088708,0.103994,0.468306,0.44722,0.453702,0.505535,0.446794,0.475384,0.641348,0.693679,0.632979,0.687331,0.548941,0.441976,0.502911,0.512512,0.532517,0.599358,0.882021,1,0.728242,0.739258,0.531607,0.635348,0.395723,0.607548,0.618816,0.650507,0.383919,0.41573,0.233712,0.291237,0.217948,0.20088,0.168969,0.217016,0.214653,0.209259,0.319847,0.325219,0.345235,0.343622,0.341599,0.360692,0.379468,0.342827,0.316692,0.295069,0.563129,0.624159,0.402034,0.384336,0.325814,0.381059,0.151458,0.13245,0.246769,0.234512,0.297919,0.342082,0.396509,0.413934,0.334819,0.289884,0.194801,0.22899,0.314444,0.186886,0.063016,0.151934,0.249711,0.245597,0.269127,0.271403,0.161035,0.019363
"61",0.613534,0.393996,0.581794,0.551056,0.531724,0.522113,0.688297,0.645516,0.602006,0.583766,0.548796,0.533551,0.604054,0.557719,0.524733,0.500837,0.407264,0.36513,0.43225,0.338532,0.228829,0.151449,0.434429,0.42911,0.347709,0.307309,0.41167,0.408011,0.358723,0.346101,0.210375,0.217026,0.506316,0.435031,0.496536,0.451018,0.242244,0.20432,0.224644,0.228517,0.077202,0.101247,0.262418,0.238965,0.26146,0.269121,0.262575,0.275043,0.404973,0.406712,0.512722,0.481419,0.493509,0.384059,0.402581,0.37034,0.479665,0.438841,0.79261,0.728242,1,0.827416,0.603498,0.63891,0.590408,0.700811,0.519044,0.50274,0.224317,0.239659,0.273908,0.305079,0.196077,0.151896,0.170876,0.18679,0.169035,0.163392,0.30827,0.309461,0.356058,0.348616,0.367234,0.370873,0.478785,0.374181,0.319646,0.304183,0.647495,0.625873,0.355146,0.366913,0.318589,0.400214,0.097622,0.083622,0.123761,0.121092,0.172604,0.22816,0.347956,0.401924,0.274654,0.253998,0.154104,0.194425,0.232272,0.158886,0.057897,0.118155,0.150116,0.158561,0.225964,0.157428,0.083505,0.0091
"62",0.519065,0.353644,0.528928,0.576351,0.514517,0.538037,0.625417,0.685442,0.569095,0.637191,0.460806,0.52119,0.531519,0.563412,0.460261,0.474362,0.32359,0.318403,0.371984,0.299797,0.185651,0.137261,0.406871,0.430999,0.316938,0.295857,0.390958,0.389269,0.269798,0.309739,0.208966,0.218647,0.477251,0.431788,0.475408,0.458272,0.195675,0.183527,0.183945,0.189642,0.039297,0.068976,0.229114,0.21211,0.239358,0.253586,0.216104,0.242959,0.345978,0.382825,0.49051,0.484018,0.475098,0.365435,0.369225,0.340472,0.385918,0.394466,0.675531,0.739258,0.827416,1,0.504149,0.645062,0.567578,0.808642,0.474745,0.511118,0.173633,0.205703,0.2706,0.301203,0.165552,0.150376,0.155688,0.185606,0.155216,0.163731,0.270467,0.256055,0.294667,0.303527,0.294642,0.32414,0.440453,0.355088,0.25784,0.245212,0.602875,0.624429,0.362247,0.341348,0.333207,0.367924,0.056054,0.061952,0.075553,0.092461,0.150209,0.201278,0.361408,0.383302,0.266976,0.240324,0.13765,0.184147,0.210851,0.128266,0.016354,0.072998,0.104159,0.105571,0.194109,0.12022,0.058529,0.014995
"63",0.642133,0.556001,0.587961,0.550638,0.425751,0.387607,0.559064,0.566228,0.436226,0.425018,0.525279,0.585871,0.530784,0.56686,0.547602,0.561998,0.675643,0.638367,0.574181,0.534839,0.294124,0.202871,0.52234,0.473273,0.378639,0.360108,0.417327,0.399397,0.51512,0.556473,0.3758,0.358485,0.600753,0.564573,0.414151,0.380808,0.369395,0.337402,0.304576,0.353209,0.225717,0.248224,0.380131,0.356585,0.395095,0.372474,0.360041,0.402813,0.419304,0.382268,0.457499,0.357118,0.393402,0.290634,0.452474,0.444396,0.604834,0.583944,0.513232,0.531607,0.603498,0.504149,1,0.769628,0.520042,0.468166,0.517582,0.503078,0.404315,0.403926,0.320558,0.338441,0.281717,0.283686,0.241701,0.263612,0.219436,0.235164,0.544012,0.523036,0.657266,0.655653,0.504042,0.548556,0.631902,0.575689,0.429454,0.459596,0.555404,0.552818,0.353058,0.398734,0.32056,0.403266,0.195674,0.188137,0.287191,0.276462,0.315661,0.325087,0.383614,0.404741,0.348515,0.29452,0.269702,0.302367,0.25915,0.184272,0.111951,0.227894,0.294408,0.273233,0.261503,0.268955,0.236798,0.071629
"64",0.59707,0.562971,0.539243,0.588732,0.461812,0.435224,0.570793,0.651661,0.47046,0.491926,0.448747,0.615584,0.456538,0.580801,0.471505,0.531324,0.563743,0.616786,0.494864,0.500406,0.287572,0.20732,0.436647,0.420875,0.320288,0.319019,0.380306,0.366888,0.483551,0.566833,0.353028,0.348838,0.589751,0.579046,0.380033,0.381494,0.289512,0.287619,0.274829,0.316536,0.170095,0.212879,0.35875,0.34635,0.387333,0.391681,0.340082,0.390111,0.450588,0.437894,0.496387,0.428701,0.418552,0.303725,0.442594,0.448607,0.567904,0.625306,0.575666,0.635348,0.63891,0.645062,0.769628,1,0.451951,0.519771,0.499134,0.514487,0.384338,0.394528,0.309372,0.334258,0.24412,0.26345,0.207331,0.249259,0.200802,0.224775,0.425448,0.443057,0.481643,0.532166,0.437643,0.500058,0.469803,0.476009,0.345817,0.35419,0.52612,0.576604,0.324666,0.332011,0.292697,0.344139,0.146114,0.155676,0.253773,0.251174,0.283226,0.300723,0.383635,0.365506,0.332968,0.265716,0.201371,0.234397,0.285078,0.165764,0.08139,0.194375,0.252945,0.232639,0.231712,0.25089,0.183883,0.044799
"65",0.396728,0.263265,0.564523,0.536217,0.458856,0.409612,0.55007,0.482419,0.507064,0.443466,0.431059,0.340008,0.565716,0.475388,0.553669,0.465029,0.326348,0.309151,0.364624,0.267814,0.263655,0.17101,0.584624,0.609171,0.541137,0.522384,0.505141,0.505274,0.245687,0.227172,0.283643,0.264487,0.491731,0.385655,0.683326,0.584748,0.275956,0.239975,0.234851,0.252596,0.087045,0.118143,0.271063,0.251571,0.316194,0.289606,0.260506,0.274372,0.244405,0.253216,0.304474,0.272436,0.254321,0.254833,0.308788,0.285891,0.328091,0.310325,0.409186,0.395723,0.590408,0.567578,0.520042,0.451951,1,0.746346,0.608638,0.582061,0.192741,0.219907,0.28541,0.294111,0.21042,0.175153,0.19736,0.182111,0.170288,0.158108,0.274046,0.2897,0.370749,0.4279,0.35106,0.334608,0.639457,0.548852,0.353961,0.383143,0.563913,0.505388,0.365184,0.407547,0.427922,0.492304,0.155458,0.107379,0.191037,0.140839,0.166889,0.200266,0.32572,0.398361,0.239711,0.229896,0.215206,0.26553,0.190486,0.12647,0.08176,0.135553,0.203583,0.167895,0.200781,0.136398,0.132868,0.020632
"66",0.426559,0.264704,0.563428,0.598498,0.49768,0.515292,0.611205,0.626509,0.547761,0.569683,0.407002,0.446194,0.537443,0.563361,0.490687,0.487724,0.282598,0.270696,0.340973,0.256287,0.225561,0.172163,0.5227,0.577985,0.447087,0.441064,0.452416,0.477118,0.207756,0.22515,0.258108,0.273358,0.490644,0.414518,0.614462,0.581176,0.233586,0.221705,0.239806,0.245312,0.050067,0.081515,0.26549,0.250719,0.284981,0.294079,0.236814,0.265188,0.299185,0.339589,0.447886,0.447383,0.410421,0.340093,0.386824,0.343117,0.328063,0.3054,0.567487,0.607548,0.700811,0.808642,0.468166,0.519771,0.746346,1,0.584362,0.636846,0.157115,0.207787,0.2786,0.32453,0.153758,0.14219,0.146376,0.185513,0.165876,0.165733,0.247439,0.234754,0.310632,0.356941,0.30814,0.312517,0.543908,0.494857,0.29073,0.307478,0.589661,0.572916,0.399567,0.381049,0.392553,0.412927,0.093691,0.09558,0.125931,0.120229,0.146786,0.202862,0.362685,0.395141,0.247542,0.243138,0.196597,0.237893,0.200964,0.12674,0.032553,0.093195,0.146624,0.107229,0.1778,0.113023,0.090998,0.022173
